seed,name,n_sample,error
9,regular,600,0.892297325910376
9,cv,700,0.8348273713204674
9,oracle,700,0.8301216935154636
9,regular,700,0.8644345316830113
9,cv,800,0.7790164173302222
9,oracle,800,0.7680726535647932
9,regular,800,0.8103494487589369
9,cv,900,0.743154591684709
9,oracle,900,0.7371717298330762
9,regular,900,0.7739694369046161
9,cv,1000,0.6792017690878145
9,oracle,1000,0.6784274011613364
9,regular,1000,0.7173242799443371
9,cv,1100,0.6150680499269701
9,oracle,1100,0.5924453691565734
9,regular,1100,0.6390452371574158
9,cv,1200,0.5841520591695187
9,oracle,1200,0.5563629818296557
9,regular,1200,0.6130649786397093
9,cv,1300,0.5277960995754056
9,oracle,1300,0.5171079359502455
9,regular,1300,0.5745551986039458
9,cv,1400,0.47730654613288565
9,oracle,1400,0.45943664201877077
9,regular,1400,0.5160034710307722
9,cv,1500,0.432338021041204
9,oracle,1500,0.4134848092734298
9,regular,1500,0.47453289258554915
9,cv,1600,0.4125489073084866
9,oracle,1600,0.38208720589716605
9,regular,1600,0.4482668450101355
9,cv,1700,0.37783779384170957
9,oracle,1700,0.36142218463222403
9,regular,1700,0.42610224537726404
9,cv,1800,0.3615940038103666
9,oracle,1800,0.3462806333013127
9,regular,1800,0.41185084667833743
9,cv,1900,0.3349180453254023
9,oracle,1900,0.3194334955018291
9,regular,1900,0.3892905033953094
9,cv,2000,0.31728595435525125
9,oracle,2000,0.3063176395148568
9,regular,2000,0.3669010827360551
10,cv,100,0.9936575420316331
10,oracle,100,0.9938353509037193
10,regular,100,0.9942195823660019
10,cv,200,1.0
10,oracle,200,0.9950046192429473
10,regular,200,0.9955399243342271
10,cv,300,0.991875725615759
10,oracle,300,0.9890196986622003
10,regular,300,0.9943503742714104
10,cv,400,0.9559839178051955
10,oracle,400,0.9536320712861068
10,regular,400,0.9600408715964857
10,cv,500,0.9588265843830777
10,oracle,500,0.9547570149563205
10,regular,500,0.9584149388184035
10,cv,600,0.9350849781399221
10,oracle,600,0.9301915054271394
10,regular,600,0.9430802518505529
10,cv,700,0.8938878611593178
10,oracle,700,0.8842855450632569
10,regular,700,0.9130258290246173
10,cv,800,0.8257741979135483
10,oracle,800,0.8055286606407712
10,regular,800,0.8498756892593973
10,cv,900,0.7764871139144754
10,oracle,900,0.7604066603001892
10,regular,900,0.8051636782933732
10,cv,1000,0.7184168161171133
10,oracle,1000,0.6970234733614157
10,regular,1000,0.7528286501174865
10,cv,1100,0.6644194649879138
10,oracle,1100,0.6498843990430718
10,regular,1100,0.7049182728453992
10,cv,1200,0.6425055634723075
10,oracle,1200,0.6271948290548425
10,regular,1200,0.6944266474619301
10,cv,1300,0.6004502859213792
10,oracle,1300,0.5899836999333885
10,regular,1300,0.6616404255607752
10,cv,1400,0.5538245907373137
10,oracle,1400,0.5390242265149825
10,regular,1400,0.608903953880777
10,cv,1500,0.5399669863056287
10,oracle,1500,0.5245372055535062
10,regular,1500,0.5962603920398919
10,cv,1600,0.49851941803515837
10,oracle,1600,0.4836340051203462
10,regular,1600,0.5601283090369589
10,cv,1700,0.46194904991540076
10,oracle,1700,0.4421972949056101
10,regular,1700,0.5244462311848788
10,cv,1800,0.44013127385372086
10,oracle,1800,0.4251475690549242
10,regular,1800,0.4991248960268297
10,cv,1900,0.41325827306644597
10,oracle,1900,0.3950515400171271
10,regular,1900,0.48113281513074574
10,cv,2000,0.3911600573412321
10,oracle,2000,0.3764273498468983
10,regular,2000,0.46002896799011816
11,cv,100,1.0
11,oracle,100,0.9946755730942594
11,regular,100,0.9977018249767723
11,cv,200,0.9991464588543327
11,oracle,200,0.995570583037293
11,regular,200,0.9958259273128094
11,cv,300,0.9943166158449231
11,oracle,300,0.9913224449767807
11,regular,300,0.9912943065912416
11,cv,400,0.9485269945772545
11,oracle,400,0.9538211229331058
11,regular,400,0.9634675696191272
11,cv,500,0.9916880782911145
11,oracle,500,0.9315475009964659
11,regular,500,0.9423208612935482
11,cv,600,0.8651309370878635
11,oracle,600,0.8586210476753962
11,regular,600,0.8815650633379343
11,cv,700,0.8118768622062136
11,oracle,700,0.8076882151263182
11,regular,700,0.8437167110855793
11,cv,800,0.7536652905137436
11,oracle,800,0.739075885251757
11,regular,800,0.7855624379283708
11,cv,900,0.7101578433399941
11,oracle,900,0.703566624142373
11,regular,900,0.7514461938605405
11,cv,1000,0.6651772190050997
11,oracle,1000,0.6559233799272894
11,regular,1000,0.7148897319583811
11,cv,1100,0.6202770765739817
11,oracle,1100,0.6067469342000356
11,regular,1100,0.668223939233924
11,cv,1200,0.5663969918738133
11,oracle,1200,0.5513582592754754
11,regular,1200,0.6178254556550297
11,cv,1300,0.5387298267627355
11,oracle,1300,0.5246482277085636
11,regular,1300,0.5859704504139128
11,cv,1400,0.49158838003413413
11,oracle,1400,0.4798313502959602
11,regular,1400,0.5512355100965711
11,cv,1500,0.46288895121793
11,oracle,1500,0.45410059605907144
11,regular,1500,0.5127512272946401
11,cv,1600,0.4348013655423085
11,oracle,1600,0.4227205556095122
11,regular,1600,0.48838707910518026
11,cv,1700,0.40383765468902305
11,oracle,1700,0.3967327991346504
11,regular,1700,0.4569665883002513
11,cv,1800,0.3859551020710031
11,oracle,1800,0.37524354260955445
11,regular,1800,0.43226003537402674
11,cv,1900,0.3721396026727928
11,oracle,1900,0.35996405157429123
11,regular,1900,0.42012114504287773
11,cv,2000,0.3429902951863289
11,oracle,2000,0.3320375497412791
11,regular,2000,0.40480851018824754
12,cv,100,1.0
12,oracle,100,0.9927218203247179
12,regular,100,0.9957685889220134
12,cv,200,1.0
12,oracle,200,0.9889914118973784
12,regular,200,0.9921314056260166
12,cv,300,1.0
12,oracle,300,0.982383236405907
12,regular,300,0.9865151324308693
12,cv,400,0.9804519837729453
12,oracle,400,0.9795864357442604
12,regular,400,0.986022541470503
12,cv,500,0.942197806362693
12,oracle,500,0.9402842202679863
12,regular,500,0.9543115227021947
12,cv,600,0.8955170842628197
12,oracle,600,0.8964369686378357
12,regular,600,0.9216425693393069
12,cv,700,0.8286783700261473
12,oracle,700,0.8195560600077358
12,regular,700,0.8631271750887017
12,cv,800,0.7965738580973482
12,oracle,800,0.7717598822662529
12,regular,800,0.8154493327093743
12,cv,900,0.7317999020976014
12,oracle,900,0.7115043307276204
12,regular,900,0.7624346754532157
12,cv,1000,0.6934809160411709
12,oracle,1000,0.6582803451966864
12,regular,1000,0.7147072356658445
12,cv,1100,0.6231944722211312
12,oracle,1100,0.5936234497030236
12,regular,1100,0.6536396830074819
12,cv,1200,0.574416701010723
12,oracle,1200,0.5336452996902867
12,regular,1200,0.6044991256890045
12,cv,1300,0.49764857876627405
12,oracle,1300,0.48087462502488393
12,regular,1300,0.5405804670576697
12,cv,1400,0.4675392116574275
12,oracle,1400,0.43784374954782834
12,regular,1400,0.5068828111596718
12,cv,1500,0.4214998395836819
12,oracle,1500,0.39436016978148425
12,regular,1500,0.45880724605636686
12,cv,1600,0.3856350484726959
12,oracle,1600,0.36748367668642123
12,regular,1600,0.4340561420261708
12,cv,1700,0.3714172155576294
12,oracle,1700,0.34740976078531177
12,regular,1700,0.41372472154931567
12,cv,1800,0.34031569137837414
12,oracle,1800,0.32073418887457245
12,regular,1800,0.38212029655915486
12,cv,1900,0.3156674473477171
12,oracle,1900,0.29673436352536736
12,regular,1900,0.3581858557857545
12,cv,2000,0.29094130214593
12,oracle,2000,0.2743209761928826
12,regular,2000,0.34513691454083106
13,cv,100,1.0
13,oracle,100,0.991397565102596
13,regular,100,0.9977173311524479
13,cv,200,0.9886224520226117
13,oracle,200,0.9887973422641251
13,regular,200,0.9931711935458536
13,cv,300,0.9678814478132852
13,oracle,300,0.9641152898021633
13,regular,300,0.9736939996873081
13,cv,400,0.984510068221122
13,oracle,400,0.9414589698540428
13,regular,400,0.9599395450914193
13,cv,500,0.9023972838121115
13,oracle,500,0.9043741802717908
13,regular,500,0.9343840064427738
13,cv,600,0.8616296722119614
13,oracle,600,0.8667071835365922
13,regular,600,0.9011997816575286
13,cv,700,0.8276808662814619
13,oracle,700,0.8254480216906709
13,regular,700,0.8814454202186705
13,cv,800,0.7610459318916164
13,oracle,800,0.750141966278922
13,regular,800,0.7970064568938673
13,cv,900,0.713524694839028
13,oracle,900,0.7047457276735865
13,regular,900,0.7593769950951581
13,cv,1000,0.6649892671795345
13,oracle,1000,0.6533568634731663
13,regular,1000,0.7206068644718271
13,cv,1100,0.6298937655269203
13,oracle,1100,0.6180878522785039
13,regular,1100,0.6870658644083547
13,cv,1200,0.5830343801017379
13,oracle,1200,0.5730495311016199
13,regular,1200,0.6451104173635069
13,cv,1300,0.5232047133198658
13,oracle,1300,0.5053841003309149
13,regular,1300,0.5712022340074384
13,cv,1400,0.47721944461865073
13,oracle,1400,0.4659239938386555
13,regular,1400,0.5463188966241582
13,cv,1500,0.44232637825610316
13,oracle,1500,0.4316903417104899
13,regular,1500,0.5013377372976715
13,cv,1600,0.4113573597505159
13,oracle,1600,0.39877251820881865
13,regular,1600,0.4770682573437619
13,cv,1700,0.39029746964905176
13,oracle,1700,0.3772969558573301
13,regular,1700,0.4503575080483562
13,cv,1800,0.357330492125153
13,oracle,1800,0.3440053364870625
13,regular,1800,0.41806790764864526
13,cv,1900,0.35154559488012155
